epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
519,6287.18,0.55229,0.72367,0.31725,0.81017,0.94805,0.79724,0.90047,0.76562,0.93565,0.78518,0.88452,0.63069,0.83182,1.4981,0.5528,0.99661,0.000812129,0.000812129,0.000812129
520,6299.16,0.566,0.74284,0.32546,0.81122,0.93881,0.85572,0.91016,0.77843,0.92865,0.84049,0.89351,0.65322,0.83529,1.49543,0.54662,1.0005,0.000810479,0.000810479,0.000810479
521,6311.35,0.58327,0.76571,0.32817,0.80915,0.87839,0.87178,0.90339,0.77653,0.88569,0.84023,0.88846,0.65005,0.82964,1.51069,0.54371,0.9954,0.000808828,0.000808828,0.000808828
522,6323.39,0.60493,0.79019,0.33916,0.8146,0.88876,0.87126,0.89851,0.76996,0.87539,0.85407,0.88191,0.64428,0.82632,1.48548,0.54019,0.99932,0.000807178,0.000807178,0.000807178
523,6335.53,0.60326,0.77462,0.33661,0.81219,0.88567,0.8759,0.89965,0.76869,0.86808,0.85582,0.8809,0.64637,0.84399,1.46644,0.55442,0.9999,0.000805528,0.000805528,0.000805528
524,6347.53,0.59212,0.76219,0.33335,0.81289,0.88061,0.87377,0.90294,0.78775,0.86725,0.85899,0.8872,0.63773,0.82395,1.4801,0.55755,0.99527,0.000803877,0.000803877,0.000803877
525,6359.57,0.60431,0.77082,0.33877,0.81341,0.8814,0.87874,0.90517,0.77072,0.86573,0.85992,0.88688,0.63944,0.84258,1.50113,0.55046,1.00074,0.000802227,0.000802227,0.000802227
526,6371.57,0.56478,0.72523,0.32346,0.8112,0.8694,0.88254,0.90525,0.76599,0.85151,0.86312,0.88824,0.65235,0.81979,1.48901,0.54297,0.99237,0.000800577,0.000800577,0.000800577
527,6383.65,0.56731,0.74063,0.3214,0.81365,0.84173,0.87894,0.89835,0.76961,0.82733,0.86286,0.88195,0.65419,0.82029,1.48379,0.54423,0.98889,0.000798926,0.000798926,0.000798926
528,6395.59,0.5738,0.7328,0.32229,0.81175,0.87622,0.87954,0.9034,0.77893,0.86195,0.86507,0.88657,0.65486,0.822,1.51266,0.54101,0.99563,0.000797276,0.000797276,0.000797276
529,6407.59,0.5706,0.74088,0.32251,0.81127,0.92994,0.86734,0.91215,0.77595,0.91442,0.85083,0.89337,0.63272,0.8311,1.51264,0.54432,0.99715,0.000795626,0.000795626,0.000795626
530,6419.55,0.58226,0.75362,0.32972,0.80928,0.93602,0.86744,0.91295,0.77247,0.92226,0.85238,0.89596,0.64738,0.82011,1.52927,0.55045,0.99045,0.000793975,0.000793975,0.000793975
531,6431.67,0.59179,0.75925,0.33137,0.81142,0.94143,0.85462,0.91125,0.77818,0.93076,0.8404,0.89366,0.64832,0.82336,1.51165,0.55232,0.9902,0.000792325,0.000792325,0.000792325
532,6443.76,0.5583,0.72676,0.31504,0.80647,0.93882,0.85159,0.91211,0.79539,0.94001,0.83381,0.8983,0.66852,0.82289,1.51512,0.56411,0.99205,0.000790675,0.000790675,0.000790675
533,6455.77,0.60177,0.77057,0.33745,0.80704,0.93914,0.8605,0.91148,0.78641,0.92688,0.84608,0.8951,0.66095,0.83784,1.53238,0.5717,1.00142,0.000789024,0.000789024,0.000789024
534,6467.96,0.54725,0.71418,0.31639,0.80812,0.93998,0.85675,0.90981,0.77482,0.92911,0.84235,0.89309,0.63879,0.83036,1.51211,0.55663,1.00055,0.000787374,0.000787374,0.000787374
535,6479.97,0.58182,0.75623,0.32914,0.80633,0.9314,0.84395,0.90774,0.7688,0.93486,0.82673,0.89222,0.63167,0.82803,1.53634,0.55877,1.00222,0.000785724,0.000785724,0.000785724
536,6491.9,0.54125,0.70077,0.31201,0.80621,0.93533,0.85193,0.90971,0.77613,0.93243,0.83179,0.89315,0.64432,0.83104,1.52516,0.55586,1.0059,0.000784073,0.000784073,0.000784073
537,6503.74,0.56635,0.74603,0.32195,0.81016,0.93606,0.85456,0.91174,0.77239,0.93547,0.83392,0.89563,0.67575,0.82363,1.50774,0.54706,1.00077,0.000782423,0.000782423,0.000782423
538,6516.01,0.57098,0.74889,0.3209,0.80633,0.9354,0.86845,0.91094,0.7819,0.92097,0.85344,0.89429,0.66965,0.82971,1.54206,0.5457,1.00253,0.000780773,0.000780773,0.000780773
539,6528.02,0.56493,0.73558,0.3186,0.80601,0.92489,0.87883,0.90992,0.78424,0.91029,0.8623,0.89437,0.65919,0.82632,1.53551,0.54625,0.99548,0.000779122,0.000779122,0.000779122
540,6539.96,0.55883,0.74004,0.32183,0.81619,0.92206,0.87812,0.91372,0.78702,0.90703,0.86276,0.89747,0.66812,0.82684,1.50345,0.55692,0.99787,0.000777472,0.000777472,0.000777472
541,6552.21,0.55847,0.72611,0.31466,0.80497,0.93563,0.86655,0.91322,0.78853,0.92325,0.85266,0.89742,0.67078,0.82306,1.52532,0.5528,1.00246,0.000775822,0.000775822,0.000775822
542,6564.3,0.56207,0.73887,0.31888,0.81166,0.93878,0.8408,0.91056,0.78461,0.93133,0.8301,0.89498,0.65882,0.82274,1.5255,0.5541,0.99812,0.000774171,0.000774171,0.000774171
543,6576.32,0.55748,0.72522,0.32048,0.81015,0.88811,0.85717,0.90743,0.77149,0.88728,0.83406,0.89002,0.64093,0.82546,1.51212,0.55136,0.99885,0.000772521,0.000772521,0.000772521
544,6588.32,0.58248,0.75731,0.32975,0.80819,0.88364,0.85598,0.90393,0.77268,0.87764,0.83862,0.88742,0.63471,0.83159,1.53719,0.55168,1.00172,0.000770871,0.000770871,0.000770871
545,6600.44,0.56238,0.71713,0.32158,0.80329,0.88941,0.85939,0.90484,0.77179,0.88215,0.84254,0.88863,0.64604,0.82894,1.53417,0.54162,1.00057,0.00076922,0.00076922,0.00076922
546,6612.51,0.56894,0.74002,0.32192,0.81029,0.91394,0.83579,0.90911,0.77035,0.90323,0.8252,0.89232,0.63849,0.82519,1.52357,0.54783,0.99535,0.00076757,0.00076757,0.00076757
547,6624.37,0.55864,0.73919,0.32329,0.81243,0.93432,0.84128,0.90778,0.77249,0.93228,0.82559,0.89289,0.63584,0.82542,1.50641,0.54393,0.99583,0.00076592,0.00076592,0.00076592
548,6636.54,0.5786,0.74989,0.3249,0.81032,0.93292,0.84794,0.90894,0.77185,0.92077,0.83673,0.89318,0.64079,0.82074,1.49035,0.54084,0.99395,0.000764269,0.000764269,0.000764269
549,6648.68,0.56148,0.72605,0.31909,0.80741,0.94185,0.83888,0.90889,0.77361,0.93205,0.82735,0.89226,0.63989,0.83346,1.52548,0.55527,0.99783,0.000762619,0.000762619,0.000762619
550,6660.79,0.57506,0.73942,0.32506,0.8065,0.88763,0.85906,0.91027,0.7717,0.90474,0.82087,0.8944,0.6486,0.8329,1.51958,0.54876,1.00165,0.000760969,0.000760969,0.000760969
551,6672.84,0.55484,0.73124,0.31536,0.81306,0.93511,0.84404,0.91429,0.79147,0.93107,0.83063,0.89904,0.64461,0.82545,1.51208,0.55254,1.00155,0.000759318,0.000759318,0.000759318
552,6684.86,0.59579,0.77646,0.33165,0.81421,0.9333,0.84769,0.91413,0.78445,0.92767,0.83152,0.89809,0.64739,0.8314,1.5006,0.56634,1.00189,0.000757668,0.000757668,0.000757668
553,6696.84,0.59597,0.77241,0.33328,0.81286,0.89272,0.86001,0.91174,0.78011,0.92955,0.81519,0.8958,0.65101,0.81941,1.49407,0.55544,0.99908,0.000756018,0.000756018,0.000756018
554,6708.85,0.58015,0.7426,0.32508,0.80953,0.93003,0.85392,0.91502,0.78569,0.92741,0.83756,0.90017,0.65793,0.82251,1.51329,0.54715,0.99997,0.000754368,0.000754368,0.000754368
555,6720.94,0.56283,0.73462,0.32133,0.80885,0.9418,0.85575,0.91648,0.78276,0.93287,0.84031,0.8991,0.67121,0.82554,1.49714,0.54843,0.99757,0.000752717,0.000752717,0.000752717
556,6732.89,0.55431,0.72207,0.31507,0.8069,0.89201,0.86606,0.91075,0.77845,0.87637,0.8509,0.89435,0.66828,0.82403,1.50184,0.54563,0.9965,0.000751067,0.000751067,0.000751067
557,6745.02,0.58947,0.75308,0.32616,0.80898,0.88667,0.86448,0.91149,0.79468,0.91072,0.81767,0.89617,0.65467,0.82525,1.52626,0.55344,0.99727,0.000749417,0.000749417,0.000749417
558,6757.12,0.54461,0.72158,0.31349,0.81152,0.93319,0.8349,0.91258,0.79445,0.93316,0.81933,0.89594,0.66358,0.81629,1.50595,0.55688,0.99712,0.000747766,0.000747766,0.000747766
559,6769.2,0.57589,0.73703,0.32323,0.80458,0.88434,0.86046,0.91224,0.7795,0.88837,0.83241,0.89383,0.65822,0.83183,1.54483,0.55743,1.00143,0.000746116,0.000746116,0.000746116
560,6781.3,0.56674,0.73054,0.31811,0.80537,0.91953,0.84606,0.91069,0.78661,0.91672,0.82886,0.89496,0.65657,0.82343,1.56591,0.56012,0.99756,0.000744466,0.000744466,0.000744466
561,6793.51,0.55651,0.72702,0.31688,0.80523,0.92079,0.85043,0.91092,0.78403,0.92458,0.82757,0.89406,0.66189,0.82549,1.5401,0.56122,0.99632,0.000742815,0.000742815,0.000742815
562,6805.55,0.56514,0.73662,0.31853,0.80554,0.92147,0.85273,0.9138,0.78259,0.92367,0.83218,0.89713,0.66706,0.81726,1.51577,0.55418,0.99472,0.000741165,0.000741165,0.000741165
563,6817.8,0.55909,0.74137,0.31858,0.81023,0.92809,0.85898,0.91227,0.77823,0.92311,0.83827,0.89533,0.65918,0.81739,1.49243,0.55837,0.9878,0.000739515,0.000739515,0.000739515
564,6830.02,0.55803,0.71422,0.31342,0.80296,0.92722,0.86758,0.91226,0.78564,0.92143,0.84625,0.89553,0.64771,0.82064,1.50647,0.55137,0.99387,0.000737864,0.000737864,0.000737864
565,6842.02,0.53447,0.70231,0.30609,0.80698,0.92681,0.86916,0.91296,0.78781,0.93173,0.8396,0.89632,0.66485,0.81119,1.50005,0.55001,0.99252,0.000736214,0.000736214,0.000736214
566,6854.14,0.55171,0.71221,0.31098,0.80631,0.93901,0.86152,0.91391,0.7841,0.92995,0.84475,0.89835,0.64995,0.82678,1.54262,0.55966,0.99814,0.000734564,0.000734564,0.000734564
567,6866.2,0.55412,0.71895,0.31228,0.80774,0.93586,0.86868,0.9128,0.78126,0.92258,0.853,0.89626,0.65768,0.82458,1.55666,0.55603,1.00092,0.000732913,0.000732913,0.000732913
568,6878.26,0.55412,0.71888,0.31264,0.80679,0.93462,0.87277,0.91383,0.7758,0.91932,0.85502,0.89634,0.64517,0.82422,1.55391,0.55645,0.99445,0.000731263,0.000731263,0.000731263
569,6890.21,0.55124,0.72112,0.30963,0.80713,0.93481,0.87287,0.91439,0.78929,0.92248,0.85757,0.89845,0.6668,0.81413,1.535,0.55491,0.99137,0.000729613,0.000729613,0.000729613
570,6902.44,0.52859,0.69041,0.30425,0.80513,0.9146,0.88795,0.91816,0.7891,0.8978,0.86717,0.90153,0.69177,0.81889,1.50106,0.55103,0.99277,0.000727962,0.000727962,0.000727962
571,6914.9,0.5598,0.72833,0.31695,0.80667,0.9246,0.87999,0.91636,0.78715,0.91036,0.86405,0.90207,0.68714,0.81682,1.5147,0.54938,0.99582,0.000726312,0.000726312,0.000726312
572,6926.79,0.54086,0.70856,0.31047,0.80656,0.93602,0.87257,0.91579,0.78443,0.91929,0.855,0.89852,0.67383,0.81811,1.53534,0.54799,0.9948,0.000724662,0.000724662,0.000724662
573,6938.82,0.54433,0.7085,0.31118,0.8037,0.93928,0.87054,0.91228,0.7831,0.92382,0.85474,0.89623,0.66614,0.80972,1.52287,0.55331,0.99338,0.000723011,0.000723011,0.000723011
574,6950.77,0.5405,0.726,0.30782,0.80921,0.93701,0.87135,0.91326,0.78626,0.92406,0.85527,0.89701,0.66705,0.8155,1.52334,0.55482,1.00046,0.000721361,0.000721361,0.000721361
575,6962.7,0.53763,0.70857,0.30925,0.8076,0.93421,0.87596,0.91144,0.77781,0.91911,0.85842,0.89507,0.65895,0.8223,1.52213,0.56321,0.99964,0.000719711,0.000719711,0.000719711
576,6974.71,0.53082,0.69821,0.30797,0.80741,0.93885,0.8663,0.9091,0.77982,0.92453,0.85195,0.89364,0.67936,0.8179,1.529,0.55745,1.00027,0.00071806,0.00071806,0.00071806
577,6986.77,0.54044,0.71299,0.31373,0.80574,0.93139,0.87501,0.91001,0.78267,0.91707,0.85898,0.89378,0.66447,0.82121,1.52988,0.55184,1.00142,0.00071641,0.00071641,0.00071641
578,6998.85,0.55643,0.72736,0.31749,0.80608,0.92893,0.87719,0.91222,0.77256,0.91194,0.85848,0.89472,0.6625,0.82607,1.51703,0.55617,0.99896,0.00071476,0.00071476,0.00071476
579,7010.81,0.55523,0.72954,0.31293,0.80584,0.92993,0.87802,0.91354,0.78476,0.91463,0.8606,0.89688,0.66593,0.81058,1.52627,0.55676,0.99596,0.000713109,0.000713109,0.000713109
580,7022.89,0.56487,0.73032,0.31926,0.80847,0.92726,0.88159,0.91452,0.78186,0.90843,0.86032,0.89587,0.64252,0.84024,1.52727,0.55475,1.0028,0.000711459,0.000711459,0.000711459
581,7034.84,0.55247,0.72586,0.31335,0.80683,0.92806,0.8799,0.91501,0.79192,0.91585,0.86304,0.89944,0.66821,0.81503,1.52922,0.54153,1.00179,0.000709809,0.000709809,0.000709809
582,7046.85,0.54648,0.72939,0.30929,0.80934,0.93655,0.86273,0.91312,0.78206,0.9326,0.84075,0.89658,0.65139,0.83228,1.53694,0.55087,1.00781,0.000708158,0.000708158,0.000708158
583,7059.1,0.55873,0.73242,0.3132,0.81224,0.9316,0.87563,0.91321,0.78312,0.92106,0.86108,0.89963,0.65448,0.82263,1.54021,0.55975,1.00503,0.000706508,0.000706508,0.000706508
584,7071.21,0.54708,0.71995,0.31462,0.80922,0.93885,0.86483,0.91153,0.77365,0.92762,0.84972,0.89545,0.66047,0.82079,1.51908,0.54919,1.00356,0.000704858,0.000704858,0.000704858
585,7082.91,0.53057,0.70514,0.30655,0.80479,0.93875,0.86581,0.91384,0.78419,0.92538,0.84911,0.89688,0.66178,0.81908,1.51552,0.55574,0.99929,0.000703207,0.000703207,0.000703207
586,7094.79,0.54096,0.71223,0.30768,0.80398,0.91928,0.88556,0.91519,0.78729,0.90261,0.86587,0.89908,0.66127,0.82018,1.48456,0.5517,0.99932,0.000701557,0.000701557,0.000701557
587,7106.91,0.54133,0.7035,0.30897,0.80848,0.93454,0.87522,0.91442,0.78791,0.92198,0.85984,0.89959,0.6465,0.82782,1.51034,0.54404,0.99855,0.000699907,0.000699907,0.000699907
588,7118.89,0.53956,0.71521,0.30965,0.81054,0.93636,0.86519,0.91176,0.78039,0.92807,0.84581,0.89583,0.65064,0.82528,1.54153,0.55085,0.99948,0.000698256,0.000698256,0.000698256
589,7130.94,0.54461,0.72835,0.31133,0.80742,0.93227,0.8677,0.91076,0.77695,0.92486,0.8443,0.89396,0.64553,0.83125,1.50061,0.56421,0.99862,0.000696606,0.000696606,0.000696606
590,7143,0.53778,0.69729,0.30921,0.80525,0.92859,0.86472,0.9129,0.78125,0.9215,0.84705,0.89722,0.65464,0.82438,1.49566,0.55588,1.00059,0.000694956,0.000694956,0.000694956
591,7155.3,0.54372,0.72468,0.31088,0.80739,0.9439,0.857,0.91172,0.77267,0.93296,0.84308,0.89548,0.63926,0.82901,1.50857,0.55609,1.0009,0.000693305,0.000693305,0.000693305
592,7167.29,0.54504,0.70805,0.30851,0.80558,0.94089,0.86694,0.91168,0.7722,0.92587,0.85062,0.89473,0.62539,0.82372,1.52017,0.55237,1.00355,0.000691655,0.000691655,0.000691655
593,7179.68,0.52343,0.68679,0.30135,0.80156,0.92786,0.86259,0.90795,0.76617,0.92679,0.84078,0.89265,0.626,0.82873,1.54533,0.55985,1.00444,0.000690005,0.000690005,0.000690005
594,7191.79,0.55358,0.72733,0.31222,0.80757,0.92749,0.8562,0.90905,0.76849,0.9249,0.83782,0.89361,0.63938,0.81655,1.52001,0.55876,0.99714,0.000688354,0.000688354,0.000688354
595,7203.56,0.53752,0.69512,0.30611,0.80483,0.92482,0.85955,0.90895,0.77283,0.92181,0.83796,0.89177,0.63382,0.8232,1.51683,0.55351,1.00532,0.000686704,0.000686704,0.000686704
596,7215.72,0.57918,0.75754,0.32681,0.80842,0.93245,0.86066,0.9116,0.78227,0.92534,0.84212,0.89634,0.66654,0.81671,1.50904,0.54533,1.00453,0.000685054,0.000685054,0.000685054
597,7227.51,0.54679,0.70814,0.30792,0.80556,0.93416,0.86475,0.91247,0.7777,0.92963,0.84084,0.8948,0.6448,0.82696,1.51988,0.54765,0.99887,0.000683403,0.000683403,0.000683403
598,7239.66,0.5648,0.72861,0.31774,0.80583,0.93864,0.86099,0.91191,0.78153,0.93189,0.84459,0.89676,0.6569,0.82009,1.54771,0.54301,1.00371,0.000681753,0.000681753,0.000681753
599,7251.79,0.56193,0.72371,0.31642,0.80476,0.94154,0.86055,0.91271,0.77959,0.92947,0.84466,0.8955,0.66698,0.8208,1.56995,0.55106,1.00575,0.000680103,0.000680103,0.000680103
600,7263.93,0.54805,0.7084,0.3112,0.80639,0.93025,0.87413,0.91657,0.78232,0.91606,0.85797,0.90049,0.67703,0.82844,1.54656,0.55591,1.00548,0.000678452,0.000678452,0.000678452
601,7275.93,0.54889,0.71725,0.31151,0.80563,0.93018,0.87497,0.91373,0.78448,0.91731,0.85928,0.89926,0.66652,0.8192,1.53539,0.55708,1.00221,0.000676802,0.000676802,0.000676802
602,7288.13,0.56789,0.7279,0.32669,0.80453,0.92247,0.88089,0.91137,0.78634,0.90713,0.86121,0.89441,0.65257,0.8279,1.53615,0.56279,1.00588,0.000675152,0.000675152,0.000675152
603,7300.22,0.54965,0.73228,0.31297,0.8076,0.85568,0.88966,0.90387,0.76832,0.83719,0.87022,0.88684,0.64165,0.83273,1.52191,0.55137,1.00524,0.000673501,0.000673501,0.000673501
604,7312.06,0.54156,0.69843,0.30859,0.80649,0.90906,0.81136,0.89511,0.76235,0.90535,0.79281,0.87905,0.64415,0.82404,1.52167,0.5515,1.00184,0.000671851,0.000671851,0.000671851
605,7324.26,0.54191,0.70491,0.30949,0.80426,0.92578,0.87803,0.90788,0.7823,0.90856,0.86072,0.89128,0.62664,0.82057,1.53816,0.55973,1.00269,0.000670201,0.000670201,0.000670201
606,7336.22,0.55271,0.70793,0.31165,0.80654,0.90415,0.89323,0.91472,0.78078,0.89186,0.86815,0.89863,0.63736,0.82322,1.53508,0.55166,0.99701,0.00066855,0.00066855,0.00066855
607,7348.3,0.54262,0.71183,0.31176,0.80472,0.90935,0.88755,0.91739,0.79199,0.89838,0.86458,0.90274,0.64305,0.81525,1.52505,0.54597,0.99606,0.0006669,0.0006669,0.0006669
608,7360.65,0.57865,0.73755,0.32222,0.80655,0.90636,0.88604,0.91712,0.79371,0.89233,0.86134,0.89955,0.65969,0.82964,1.53491,0.54452,1.00616,0.00066525,0.00066525,0.00066525
609,7372.54,0.54193,0.69612,0.31622,0.80874,0.91329,0.87911,0.91414,0.78196,0.90527,0.8546,0.89925,0.65131,0.81767,1.54119,0.54432,1.01115,0.000663599,0.000663599,0.000663599
610,7384.6,0.5443,0.71198,0.31277,0.80525,0.85902,0.89179,0.91003,0.78496,0.84174,0.87257,0.89341,0.64095,0.81822,1.54158,0.54552,1.01128,0.000661949,0.000661949,0.000661949
611,7396.72,0.5528,0.7247,0.3119,0.80349,0.86992,0.88087,0.90844,0.79195,0.85425,0.86453,0.89295,0.6344,0.82055,1.56217,0.54454,1.00982,0.000660299,0.000660299,0.000660299
612,7408.92,0.56053,0.72008,0.31548,0.80577,0.84479,0.89511,0.90961,0.79217,0.92089,0.79196,0.89384,0.65141,0.81977,1.53933,0.54399,1.00374,0.000658648,0.000658648,0.000658648
613,7421.02,0.56949,0.72213,0.32065,0.80829,0.93789,0.80982,0.91263,0.79987,0.92619,0.79405,0.89506,0.67324,0.84109,1.54028,0.54033,1.01561,0.000656998,0.000656998,0.000656998
614,7433.08,0.57385,0.73262,0.3218,0.80634,0.85085,0.89549,0.911,0.78604,0.9296,0.79301,0.89686,0.66123,0.82401,1.55173,0.54164,1.01187,0.000655348,0.000655348,0.000655348
615,7445.08,0.57987,0.74394,0.33087,0.80824,0.93288,0.8237,0.91114,0.79591,0.91956,0.80835,0.89452,0.67819,0.82693,1.54418,0.54805,1.00683,0.000653697,0.000653697,0.000653697
616,7457.08,0.54471,0.71302,0.30791,0.80519,0.86138,0.89144,0.9083,0.78472,0.93157,0.79302,0.89201,0.63447,0.81994,1.5055,0.53872,1.00373,0.000652047,0.000652047,0.000652047
617,7469.17,0.5434,0.71556,0.3119,0.81007,0.87654,0.88229,0.90578,0.77439,0.85847,0.86312,0.88808,0.60924,0.82623,1.53378,0.55184,1.00099,0.000650397,0.000650397,0.000650397
618,7481.21,0.56612,0.73702,0.31582,0.80569,0.88346,0.87688,0.90762,0.774,0.86849,0.86037,0.89086,0.63234,0.81052,1.51864,0.54433,1.00268,0.000648746,0.000648746,0.000648746
619,7493.05,0.57112,0.72828,0.31788,0.80413,0.88259,0.88309,0.90582,0.76556,0.86783,0.86519,0.89062,0.64338,0.81486,1.52729,0.53883,1.00297,0.000647096,0.000647096,0.000647096
620,7505.05,0.52438,0.68338,0.29775,0.80758,0.88605,0.87723,0.90752,0.77323,0.87117,0.8617,0.89184,0.64874,0.7999,1.52212,0.54406,0.99627,0.000645446,0.000645446,0.000645446
621,7517.08,0.53679,0.69335,0.30344,0.80242,0.9454,0.84981,0.90881,0.77544,0.93745,0.83738,0.89298,0.63023,0.81099,1.56232,0.5444,1.00396,0.000643795,0.000643795,0.000643795
622,7529.31,0.54784,0.71161,0.30737,0.80608,0.95027,0.85113,0.9086,0.7753,0.94065,0.83659,0.89248,0.66709,0.80213,1.54714,0.53855,1.00044,0.000642145,0.000642145,0.000642145
623,7541.25,0.51716,0.67459,0.29705,0.80449,0.94076,0.8269,0.90925,0.77278,0.93752,0.81538,0.89187,0.66399,0.80447,1.52268,0.54559,0.99584,0.000640495,0.000640495,0.000640495
624,7553.36,0.55887,0.71916,0.31225,0.80616,0.94443,0.83687,0.90918,0.76423,0.93781,0.82556,0.89345,0.64715,0.80604,1.51886,0.5481,0.99575,0.000638844,0.000638844,0.000638844
625,7565.46,0.53325,0.68019,0.30267,0.8055,0.92925,0.87377,0.91072,0.77515,0.91727,0.85746,0.89576,0.64768,0.81629,1.53199,0.54625,0.99556,0.000637194,0.000637194,0.000637194
626,7577.62,0.55001,0.69285,0.31273,0.80428,0.8594,0.89317,0.90896,0.77585,0.84191,0.87266,0.89301,0.65795,0.8147,1.52011,0.54369,0.99232,0.000635544,0.000635544,0.000635544
627,7589.42,0.52868,0.69521,0.30501,0.80832,0.8603,0.89196,0.91046,0.7787,0.84185,0.8713,0.89435,0.66947,0.81718,1.52946,0.54791,0.99147,0.000633893,0.000633893,0.000633893
628,7601.51,0.52644,0.68775,0.30136,0.80266,0.86432,0.89419,0.91024,0.77685,0.84718,0.87396,0.89489,0.65873,0.81855,1.52942,0.54531,1.00025,0.000632243,0.000632243,0.000632243
629,7613.56,0.55802,0.71132,0.31263,0.80368,0.9133,0.88498,0.91649,0.78083,0.89648,0.86713,0.90113,0.66175,0.82219,1.52485,0.5497,1.00208,0.000630593,0.000630593,0.000630593
630,7625.54,0.55077,0.72084,0.3095,0.80844,0.85536,0.89801,0.9077,0.77291,0.83613,0.87689,0.89078,0.65485,0.82806,1.54224,0.54976,1.00567,0.000628942,0.000628942,0.000628942
631,7637.53,0.55804,0.73065,0.31402,0.80355,0.94384,0.85788,0.90726,0.77181,0.93537,0.84581,0.89254,0.6615,0.80403,1.52472,0.54495,1.00074,0.000627292,0.000627292,0.000627292
632,7649.56,0.54996,0.69749,0.31261,0.80431,0.9247,0.85459,0.90518,0.76078,0.91957,0.83666,0.88912,0.64326,0.82651,1.51546,0.55878,1.00279,0.000625642,0.000625642,0.000625642
633,7661.58,0.53642,0.69726,0.31229,0.80692,0.92952,0.85691,0.90521,0.76841,0.92408,0.83836,0.88922,0.65081,0.81668,1.50286,0.56145,1.00453,0.000623991,0.000623991,0.000623991
634,7673.83,0.51666,0.68591,0.29609,0.8055,0.93753,0.85957,0.90612,0.76882,0.93391,0.83711,0.88848,0.64142,0.81882,1.49558,0.5438,1.00341,0.000622341,0.000622341,0.000622341
635,7685.75,0.51716,0.67935,0.29581,0.80351,0.94237,0.85558,0.90585,0.77289,0.93299,0.84199,0.8905,0.65839,0.81185,1.51446,0.53762,0.99984,0.000620691,0.000620691,0.000620691
636,7697.74,0.54434,0.69209,0.30945,0.80397,0.9403,0.85824,0.90813,0.7745,0.92831,0.84398,0.8909,0.64797,0.82136,1.53078,0.54506,1.00227,0.00061904,0.00061904,0.00061904
637,7710.1,0.55327,0.7246,0.31089,0.80184,0.94072,0.84718,0.90953,0.77613,0.92774,0.83492,0.89345,0.66357,0.81952,1.52622,0.54965,1.0009,0.00061739,0.00061739,0.00061739
638,7722.09,0.52698,0.69163,0.30071,0.80542,0.93896,0.8685,0.9119,0.78629,0.92468,0.85445,0.89735,0.66834,0.81455,1.53797,0.55092,1.00114,0.00061574,0.00061574,0.00061574
639,7734.23,0.51941,0.67422,0.29357,0.80271,0.94196,0.86063,0.91446,0.78376,0.92866,0.84519,0.89723,0.63451,0.81982,1.55212,0.56033,0.99945,0.000614089,0.000614089,0.000614089
640,7746.49,0.5356,0.69202,0.30216,0.80202,0.93898,0.8606,0.91268,0.78339,0.92953,0.84652,0.89789,0.67248,0.80574,1.55239,0.55516,0.98936,0.000612439,0.000612439,0.000612439
641,7758.56,0.55415,0.71941,0.30865,0.80528,0.93956,0.85575,0.90866,0.78591,0.9338,0.84093,0.89539,0.64971,0.81014,1.56643,0.55121,0.9903,0.000610789,0.000610789,0.000610789
642,7770.39,0.53265,0.69337,0.29966,0.80225,0.94277,0.85474,0.91123,0.78659,0.93486,0.84173,0.8974,0.6574,0.80705,1.53683,0.54337,0.99141,0.000609138,0.000609138,0.000609138
643,7782.6,0.54507,0.69501,0.30368,0.80476,0.93667,0.86722,0.91474,0.79337,0.92375,0.85202,0.89996,0.67516,0.80856,1.5339,0.5422,0.99557,0.000607488,0.000607488,0.000607488
644,7794.53,0.53036,0.68,0.29896,0.80331,0.9354,0.86363,0.91443,0.78016,0.92902,0.84442,0.89899,0.6797,0.80884,1.538,0.53481,0.99523,0.000605838,0.000605838,0.000605838
645,7806.49,0.54084,0.69669,0.30331,0.80539,0.93078,0.86292,0.91498,0.78447,0.93544,0.83516,0.89854,0.65935,0.80734,1.54189,0.52804,0.99719,0.000604187,0.000604187,0.000604187
646,7818.53,0.52638,0.68842,0.2991,0.80308,0.93299,0.86463,0.91638,0.7881,0.93025,0.84199,0.90149,0.68103,0.81075,1.54982,0.53587,1.00228,0.000602537,0.000602537,0.000602537
647,7830.46,0.51058,0.67598,0.29224,0.80085,0.94264,0.85655,0.91185,0.78749,0.93343,0.83861,0.8942,0.67251,0.80967,1.53575,0.53232,1.00575,0.000600887,0.000600887,0.000600887
648,7842.47,0.52105,0.69123,0.29494,0.80101,0.93731,0.85769,0.91115,0.77897,0.93537,0.83534,0.89342,0.67179,0.81189,1.53341,0.5371,1.0056,0.000599236,0.000599236,0.000599236
649,7854.49,0.51046,0.67361,0.28962,0.80126,0.94461,0.85251,0.91258,0.79139,0.93556,0.83957,0.8972,0.67699,0.80506,1.52593,0.54208,0.99907,0.000597586,0.000597586,0.000597586
